N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익
1286.0,QV iSelect 글로벌 EMP ETN(H),9855.0,0.0,0.00%,0.0,,,
1287.0,키움 코스닥 150 ETN,9795.0,0.0,0.00%,0.0,,,
1288.0,ARIRANG 우량회사채50 1년,108555.0,15.0,+0.01%,0.0,,,
1289.0,넥센타이어1우B,2970.0,115.0,+4.03%,500.0,,,
1290.0,비케이탑스,904.0,0.0,0.00%,500.0,248.0,1081.0,-103.0
1291.0,신한 다우존스지수 선물 ETN(H),19180.0,140.0,+0.74%,0.0,,,
1292.0,대신 인버스 천연가스 선물 ETN(H),2385.0,15.0,-0.62%,0.0,,,
1293.0,신한 은 선물 ETN(H),9510.0,20.0,+0.21%,0.0,,,
1294.0,TIGER KRX300,14555.0,85.0,-0.58%,0.0,,,
1295.0,메리츠 미국 인플레이션 국채 ETN(H),9445.0,85.0,-0.89%,0.0,,,
1296.0,KBSTAR 국고채3년,107590.0,220.0,+0.20%,0.0,,,
1297.0,메리츠 블룸버그 인버스 2X WTI선물 ETN(H),18750.0,250.0,+1.35%,0.0,,,
1298.0,HANARO Fn K-POP&미디어,7805.0,70.0,+0.90%,0.0,,,
1299.0,KBSTAR 200선물레버리지,13365.0,155.0,-1.15%,0.0,,,
1300.0,코오롱우,17350.0,450.0,+2.66%,5000.0,,,
1301.0,KINDEX 러시아MSCI(합성),10070.0,0.0,0.00%,0.0
1302.0,KB 인버스 2X 나스닥 100 ETN,9245.0,145.0,-1.54%,0.0
1303.0,대한제당우,2850.0,5.0,+0.18%,500.0
1304.0,TIGER 로우볼,11130.0,20.0,-0.18%,0.0
1305.0,KB 인버스 천연가스 선물 ETN,4060.0,10.0,-0.25%,0.0
1306.0,KODEX 3대농산물선물(H),12670.0,165.0,-1.29%,0.0
1307.0,KODEX 게임산업,8685.0,140.0,-1.59%,0.0
1308.0,KTOP 코스피50,21710.0,165.0,-0.75%,0.0
1309.0,HANARO 글로벌탄소배출권선물ICE(합성),12135.0,75.0,+0.62%,0.0
1310.0,대신 2X 아연선물 ETN(H),9085.0,1075.0,-10.58%,0.0
1311.0,KB 인버스 2X 항셍테크 선물 ETN,18160.0,835.0,+4.82%,0.0
1312.0,신한 K200 USD 선물 바이셀 ETN,9080.0,190.0,-2.05%,0.0
1313.0,삼양홀딩스우,59500.0,100.0,-0.17%,5000.0
1314.0,신한 인버스 2X 은 선물 ETN(H),3610.0,50.0,-1.37%,0.0
1315.0,WOORI 대한민국국고채액티브,49065.0,75.0,+0.15%,0.0
1316.0,메리츠 인버스 2X 국채30년 ETN,17955.0,25.0,+0.14%,0.0
1317.0,KODEX 운송,5085.0,15.0,-0.29%,0.0
1318.0,TIGER 200 에너지화학,16150.0,30.0,-0.19%,0.0
1319.0,신한 블룸버그 레버리지 WTI원유 선물 ETN,17635.0,240.0,-1.34%,0.0
1320.0,하나 S&P 레버리지 WTI원유 선물 ETN,17610.0,290.0,-1.62%,0.0
1321.0,QV 블룸버그 2X WTI원유선물 ETN,17555.0,330.0,-1.85%,0.0
1322.0,미래에셋 KRX 금Auto-KO-P(참100) 2210 ETN,8775.0,0.0,0.00%,0.0
1323.0,한화우,36500.0,50.0,-0.14%,5000.0
1324.0,메리츠 미국레버리지 인플레이션국채ETN(H),8730.0,135.0,-1.52%,0.0
1325.0,KOSEF 미국달러선물레버리지,12645.0,160.0,+1.28%,0.0
1326.0,QV 미국 IT TOP5 ETN(H),24825.0,445.0,+1.83%,0.0
1327.0,TRUE 인버스 은 선물 ETN,17180.0,0.0,0.00%,0.0
1328.0,삼성 레버리지 나스닥 100 ETN(H),8500.0,205.0,+2.47%,0.0
1329.0,삼성 인버스 2X HSCEI ETN(H),16980.0,725.0,+4.46%,0.0
1330.0,QV 레버리지 금 선물 ETN(H),16975.0,0.0,0.00%,0.0
1331.0,TIGER 미국나스닥100TR채권혼합Fn,10275.0,95.0,+0.93%,0.0
1332.0,KODEX 코스피100,24120.0,160.0,-0.66%,0.0
1333.0,LX홀딩스1우,11500.0,100.0,-0.86%,1000.0
1334.0,메리츠 레버리지 금 선물 ETN(H),16820.0,0.0,0.00%,0.0
1335.0,KODEX 배당성장,12715.0,30.0,-0.24%,0.0
1336.0,미래에셋 코스닥150 선물 ETN,8235.0,75.0,+0.92%,0.0
1337.0,KODEX 기계장비,5590.0,10.0,+0.18%,0.0
1338.0,메리츠 인버스 2X KRX300 선물 ETN,16430.0,300.0,+1.86%,0.0
1339.0,ARIRANG 미국다우존스고배당주(합성 H),15935.0,15.0,+0.09%,0.0
1340.0,KODEX 200롱코스닥150숏선물,10240.0,50.0,-0.49%,0.0
1341.0,TRUE 인버스 플래티넘 선물 ETN,16330.0,0.0,0.00%,0.0
1342.0,미래에셋 Q150 Core5 ETN,8160.0,80.0,-0.97%,0.0
1343.0,미래에셋 코스피200 선물 ETN,8160.0,5.0,-0.06%,0.0
1344.0,QV S&P500 VIX S/T 선물 ETN C,8125.0,105.0,-1.28%,0.0
1345.0,KODEX 다우존스미국리츠(H),13000.0,55.0,+0.42%,0.0
1346.0,KODEX Fn시스템반도체,7065.0,75.0,-1.05%,0.0
1347.0,신한 코스피 200 ETN,8110.0,30.0,+0.37%,0.0
1348.0,KB 인버스 2X 은 선물 ETN(H),32405.0,630.0,-1.91%,0.0
1349.0,KODEX 보험,6465.0,75.0,+1.17%,0.0
1350.0,TIGER MSCI KOREA ESG리더스,8620.0,50.0,-0.58%,0.0
1351.0,메리츠 블룸버그 레버리지 WTI선물 ETN(H),16010.0,290.0,-1.78%,0.0
1352.0,KB S&P 레버리지 WTI원유 선물 ETN(H),16005.0,330.0,-2.02%,0.0
1353.0,KODEX 글로벌4차산업로보틱스(합성),14655.0,165.0,-1.11%,0.0
1354.0,신한 FnGuide 폐기물처리 ETN,7965.0,150.0,-1.85%,0.0
1355.0,KOSEF 미국달러선물인버스2X,5785.0,75.0,-1.28%,0.0
1356.0,TRUE 레버리지 베트남 VN30 선물 ETN(H),15800.0,185.0,+1.18%,0.0
1357.0,QV 인버스 레버리지 WTI원유 선물 ETN(H),105.0,0.0,0.00%,0.0
1358.0,HANARO Fn K-게임,5325.0,90.0,-1.66%,0.0
1359.0,KODEX 미국클린에너지나스닥,11200.0,75.0,-0.67%,0.0
1360.0,KINDEX 코스닥150,11195.0,10.0,-0.09%,0.0
1361.0,신한 코스닥 150 ETN,7835.0,60.0,+0.77%,0.0
1362.0,TIGER K게임,9790.0,120.0,-1.21%,0.0
1363.0,KINDEX 원자력테마딥서치,12040.0,160.0,-1.31%,0.0
1364.0,한진칼우,29150.0,150.0,+0.52%,2500.0
1365.0,KODEX 필수소비재,7070.0,30.0,+0.43%,0.0
1366.0,KINDEX 미국다우존스리츠(합성 H),86100.0,395.0,+0.46%,0.0
1367.0,대신 인버스 철광석 선물 ETN(H),1375.0,55.0,+4.17%,0.0
1368.0,KBSTAR 글로벌클린에너지S&P,10765.0,90.0,-0.83%,0.0
1369.0,미래에셋 인버스 미디어엔터 Core5 ETN,15000.0,160.0,+1.08%,0.0
1370.0,ARIRANG ESG성장주액티브,7490.0,30.0,-0.40%,0.0
1371.0,KODEX MSCI KOREA ESG유니버설,9350.0,95.0,-1.01%,0.0
1372.0,ARIRANG 코스피50,21520.0,155.0,-0.72%,0.0
1373.0,삼성 레버리지 항셍테크 ETN(H),2450.0,65.0,-2.58%,0.0
1374.0,FOCUS KRX300,14645.0,50.0,-0.34%,0.0
1375.0,TIGER 유로스탁스배당30,10450.0,15.0,+0.14%,0.0
1376.0,KODEX 200가치저변동,9035.0,70.0,-0.77%,0.0
1377.0,TRUE 레버리지 플래티넘 선물 ETN,14335.0,535.0,-3.60%,0.0
1378.0,KB 인버스 2X 구리 선물 ETN(H),28600.0,1505.0,+5.55%,0.0
1379.0,신한 인버스 WTI원유 선물 ETN(H),2860.0,20.0,+0.70%,0.0
1380.0,신한 레버리지 구리 선물 ETN,14270.0,525.0,-3.55%,0.0
1381.0,TIGER 일본엔선물,9500.0,5.0,+0.05%,0.0
1382.0,KOSEF 코스피100,23555.0,175.0,-0.74%,0.0
1383.0,KINDEX 글로벌메타버스테크액티브,7050.0,200.0,+2.92%,0.0
1384.0,신한 USD K200 선물 바이셀 ETN,7050.0,80.0,+1.15%,0.0
1385.0,TIGER 단기선진하이일드(합성 H),11670.0,0.0,0.00%,0.0
1386.0,TIGER 글로벌자원생산기업(합성 H),14715.0,310.0,-2.06%,0.0
1387.0,KBSTAR 글로벌메타버스Moorgate,7720.0,35.0,+0.46%,0.0
1388.0,신한 인버스 금 선물 ETN(H),6945.0,15.0,+0.22%,0.0
1389.0,TRUE FTSE100 ETN,13870.0,160.0,-1.14%,0.0
1390.0,KBSTAR 채권혼합,57280.0,135.0,+0.24%,0.0
1391.0,메리츠 인버스 국채30년 ETN,13685.0,70.0,+0.51%,0.0
1392.0,메리츠 S&P 유럽탄소배출권 선물 ETN(H),13675.0,325.0,+2.43%,0.0
1393.0,삼성 인버스 HSCEI ETN(H),13665.0,0.0,0.00%,0.0
1394.0,미래에셋 S&P 유럽탄소배출권 선물 ETN,13585.0,230.0,+1.72%,0.0
1395.0,TRUE S&P 유럽탄소배출권 선물 ETN(H),13585.0,245.0,+1.84%,0.0
1396.0,KBSTAR 국채선물5년추종,46855.0,125.0,+0.27%,0.0
1397.0,삼성 S&P500 VIX S/T 선물 ETN(H) C,6745.0,180.0,-2.60%,0.0
1398.0,미래에셋 인버스 2X 옥수수 선물 ETN,13400.0,330.0,+2.52%,0.0
1399.0,KODEX TDF2030액티브,10300.0,5.0,+0.05%,0.0
1400.0,삼성 인버스 항셍테크 ETN(H),13350.0,265.0,+2.03%,0.0
1401.0,신한 인버스 구리 선물 ETN(H),6650.0,130.0,+1.99%,0.0
1402.0,메리츠 S&P 유럽탄소배출권 선물 ETN,13295.0,0.0,0.00%,0.0
1403.0,메리츠 인버스 은 선물 ETN(H),13285.0,85.0,-0.64%,0.0
1404.0,KBSTAR V&S셀렉트밸류채권혼합,11070.0,15.0,-0.14%,0.0
1405.0,KODEX 코스닥150롱코스피200숏선물,8840.0,45.0,+0.51%,0.0
1406.0,삼성 인버스 은 선물 ETN(H),13230.0,140.0,-1.05%,0.0
1407.0,KOSEF 200선물레버리지,13200.0,175.0,-1.31%,0.0
1408.0,KBSTAR 헬스케어채권혼합,10980.0,5.0,+0.05%,0.0
1409.0,TIMEFOLIO 탄소중립액티브,8750.0,5.0,-0.06%,0.0
1410.0,삼성 인버스 2X 항셍테크 ETN(H),13070.0,490.0,+3.90%,0.0
1411.0,신한 FnGuide 메타버스 ETN,6480.0,5.0,-0.08%,0.0
1412.0,대신 S&P 인버스 WTI원유 선물 ETN,12925.0,225.0,+1.77%,0.0
1413.0,미래에셋 천연가스 선물 ETN(H),12925.0,165.0,+1.29%,0.0
1414.0,TIGER 우량가치,10495.0,25.0,+0.24%,0.0
1415.0,메리츠 천연가스 선물 ETN(H),12905.0,140.0,+1.10%,0.0
1416.0,VITA MZ소비액티브,7575.0,55.0,-0.72%,0.0
1417.0,TRUE 레버리지 구리 선물 ETN,12845.0,605.0,-4.50%,0.0
1418.0,ARIRANG 200선물인버스2X,6420.0,70.0,+1.10%,0.0
1419.0,메리츠 인버스 2X 대표 농산물 선물 ETN(H),12815.0,340.0,+2.73%,0.0
1420.0,KINDEX 일본Nikkei225(H),18300.0,85.0,+0.47%,0.0
1421.0,TIGER KRX2차전지K-뉴딜레버리지,6735.0,110.0,+1.66%,0.0
1422.0,메리츠 인버스 2X 미국채10년 ETN(H),12760.0,100.0,+0.79%,0.0
1423.0,TIMEFOLIO 미국나스닥100액티브,10615.0,145.0,+1.38%,0.0
1424.0,신한 인버스 콩 선물 ETN(H),6350.0,20.0,+0.32%,0.0
1425.0,TRUE 인버스 금 선물 ETN,12695.0,0.0,0.00%,0.0
1426.0,ARIRANG iSelect우주항공&UAM,11035.0,35.0,+0.32%,0.0
1427.0,KOSEF Fn중소형,20440.0,65.0,-0.32%,0.0
1428.0,KODEX 미국S&P산업재(합성),21980.0,315.0,+1.45%,0.0
1429.0,TIMEFOLIO 미국S&P500액티브,10510.0,85.0,+0.82%,0.0
1430.0,KODEX 최소변동성,10330.0,35.0,-0.34%,0.0
1431.0,신한 인버스 옥수수 선물 ETN(H),6170.0,35.0,+0.57%,0.0
1432.0,메리츠 인버스 구리 선물 ETN(H),12340.0,220.0,+1.82%,0.0
1433.0,신한 인버스 은 선물 ETN(H),6155.0,50.0,-0.81%,0.0
1434.0,TIGER 배당성장,15780.0,55.0,-0.35%,0.0
1435.0,삼성 인버스 구리 선물 ETN(H),12275.0,190.0,+1.57%,0.0
1436.0,ARIRANG 국채선물10년,50065.0,180.0,+0.36%,0.0
1437.0,에셋플러스 코리아플랫폼액티브,6425.0,30.0,-0.46%,0.0
1438.0,신한 달러인덱스 선물 ETN(H),12185.0,55.0,+0.45%,0.0
1439.0,FOCUS ESG리더스,9740.0,35.0,-0.36%,0.0
1440.0,태영건설우,9330.0,0.0,0.00%,500.0
1441.0,삼성 인버스 코스피 200 선물 ETN,12115.0,90.0,+0.75%,0.0
1442.0,TIGER LG그룹+펀더멘털,8965.0,0.0,0.00%,0.0
1443.0,KODEX 200exTOP,10910.0,20.0,-0.18%,0.0
1444.0,TRUE 인버스 HSCEI ETN(H) B,12000.0,0.0,0.00%,0.0
1445.0,삼양사우,32400.0,650.0,-1.97%,5000.0
1446.0,TIGER 글로벌사이버보안INDXX,10535.0,315.0,-2.90%,0.0
1447.0,SK증권우,3010.0,55.0,+1.86%,500.0
1448.0,KOSEF 코스닥150,5545.0,5.0,-0.09%,0.0
1449.0,메리츠 인버스 2X 국채10년 ETN,11750.0,65.0,-0.55%,0.0
1450.0,메리츠 레버리지 구리 선물 ETN(H),11720.0,0.0,0.00%,0.0
1451.0,SOL 차이나태양광CSI(합성),9750.0,95.0,-0.96%,0.0
1452.0,SOL 유럽탄소배출권선물S&P(H),12965.0,220.0,+1.73%,0.0
1453.0,하나 레버리지 구리 선물 ETN(H),11650.0,0.0,0.00%,0.0
1454.0,KODEX 구리선물(H),6105.0,125.0,-2.01%,0.0
1455.0,ARIRANG 고배당주채권혼합,10495.0,35.0,+0.33%,0.0
1456.0,QV 레버리지 구리 선물 ETN(H),11540.0,0.0,0.00%,0.0
1457.0,하나 인버스 2X 옥수수 선물 ETN(H),11525.0,210.0,+1.86%,0.0
1458.0,KINDEX 글로벌브랜드TOP10블룸버그,10440.0,10.0,-0.10%,0.0
1459.0,하나 인버스 코스닥150 선물 ETN,11455.0,15.0,+0.13%,0.0
1460.0,삼성 인버스 코스닥 150 선물 ETN,11445.0,20.0,-0.17%,0.0
1461.0,메리츠 대표 농산물 선물 ETN(H),11445.0,190.0,-1.63%,0.0
1462.0,KODEX KRX300레버리지,11420.0,170.0,-1.47%,0.0
1463.0,KODEX 미국스마트모빌리티S&P,7120.0,70.0,-0.97%,0.0
1464.0,TIGER 일본TOPIX헬스케어(합성),11365.0,45.0,-0.39%,0.0
1465.0,메리츠 인버스 미국채10년 ETN(H),11365.0,45.0,+0.40%,0.0
1466.0,대신 인버스 니켈선물 ETN(H),1985.0,65.0,+3.39%,0.0
1467.0,TRUE 유로스탁스50 양매도 5% OTM ETN(H),11300.0,15.0,-0.13%,0.0
1468.0,WOORI AI ESG액티브,8030.0,50.0,-0.62%,0.0
1469.0,KB 인버스 2X S&P 500 선물 ETN,11235.0,145.0,-1.27%,0.0
1470.0,TIGER MSCI KOREA ESG유니버설,9335.0,45.0,-0.48%,0.0
1471.0,삼성 레버리지 구리 선물 ETN(H),11135.0,480.0,-4.13%,0.0
1472.0,KOSEF 고배당,7950.0,20.0,-0.25%,0.0
1473.0,하나 인버스 2X 콩 선물 ETN(H),11130.0,95.0,+0.86%,0.0
1474.0,KBSTAR 차이나HSCEI(H),7925.0,140.0,-1.74%,0.0
1475.0,TIGER 글로벌멀티에셋TIF액티브,10035.0,80.0,+0.80%,0.0
1476.0,TRUE 금 선물 ETN,10985.0,25.0,-0.23%,0.0
1477.0,TRUE 인버스 2X S&P500 선물 ETN(H),2195.0,40.0,-1.79%,0.0
1478.0,메리츠 인버스 2X 미국채30년 ETN(H),10945.0,230.0,+2.15%,0.0
1479.0,에셋플러스 글로벌대장장이액티브,10715.0,20.0,-0.19%,0.0
1480.0,메리츠 인버스 국채10년 ETN,10920.0,25.0,-0.23%,0.0
1481.0,TRUE S&P500 양매도 4% OTM ETN(H),10885.0,0.0,0.00%,0.0
1482.0,신한 인버스 Russell 2000 ETN,10875.0,50.0,+0.46%,0.0
1483.0,SOL 차이나육성산업액티브(합성),8355.0,90.0,+1.09%,0.0
1484.0,대덕1우,8940.0,40.0,-0.45%,500.0
1485.0,신한 인버스 2X 미국달러 선물 ETN,5385.0,65.0,-1.19%,0.0
1486.0,일양약품우,24200.0,200.0,-0.82%,2500.0
1487.0,TRUE 레버리지 은 선물 ETN,10760.0,215.0,+2.04%,0.0
1488.0,HANARO 고배당,10235.0,30.0,-0.29%,0.0
1489.0,KB 인버스 2X 금 선물 ETN(H),21485.0,0.0,0.00%,0.0
1490.0,QV iSelect-WG 그린에너지 ESG ETN,10710.0,0.0,0.00%,0.0
1491.0,KB KRX ESG Eco ETN,10700.0,125.0,-1.15%,0.0
1492.0,대신 인버스 알루미늄 선물 ETN(H),10685.0,80.0,+0.75%,0.0
1493.0,TRUE 인버스 베트남 VN30 선물 ETN(H),10680.0,40.0,-0.37%,0.0
1494.0,신한 레버리지 Russell 2000 ETN,10660.0,35.0,-0.33%,0.0
1495.0,KB 레버리지 나스닥 100 ETN,10635.0,305.0,+2.95%,0.0
1496.0,미래에셋 레버리지 은 선물 ETN,10635.0,205.0,+1.97%,0.0
1497.0,넥센우,2930.0,95.0,+3.35%,500.0
1498.0,KODEX Fn K-뉴딜디지털플러스,8775.0,5.0,-0.06%,0.0
1499.0,KBSTAR 미국고정배당우선증권ICE TR,10530.0,20.0,+0.19%,0.0
1500.0,메리츠 인버스 미국채30년 ETN(H),10525.0,125.0,+1.20%,0.0
1501.0,삼성 인버스 금 선물 ETN(H),10490.0,0.0,0.00%,0.0
1502.0,KB 레버리지 KRX 리츠 TOP 10 ETN,10475.0,0.0,0.00%,0.0
1503.0,파워 코스피100,23745.0,55.0,-0.23%,0.0
1504.0,성신양회우,14200.0,100.0,-0.70%,5000.0
1505.0,KODEX 200동일가중,10435.0,35.0,+0.34%,0.0
1506.0,TIGER 200 철강소재,8000.0,190.0,-2.32%,0.0
1507.0,삼성 인버스 나스닥 100 ETN(H),10380.0,125.0,-1.19%,0.0
1508.0,삼성 인버스 2X 금 선물 ETN(H),10340.0,20.0,+0.19%,0.0
1509.0,KODEX 미국S&P바이오(합성),25460.0,700.0,+2.83%,0.0
1510.0,SOL KRX300,14710.0,80.0,-0.54%,0.0
1511.0,KB S&P 유럽탄소배출권 선물 ETN(H),10275.0,120.0,+1.18%,0.0
1512.0,TIGER 은행,6110.0,40.0,-0.65%,0.0
1513.0,KINDEX 일본TOPIX레버리지(H),20525.0,75.0,-0.36%,0.0
1514.0,대신 인버스 밀 선물 ETN(H),10235.0,260.0,+2.61%,0.0
1515.0,삼성 KRX 리츠 TOP10 월배당 ETN,10215.0,40.0,-0.39%,0.0
1516.0,ARIRANG 고배당저변동50,10750.0,25.0,-0.23%,0.0
1517.0,TIGER 일본TOPIX(합성 H),15925.0,30.0,-0.19%,0.0
1518.0,TRUE 블룸버그 WTI원유 선물 ETN,10190.0,135.0,-1.31%,0.0
1519.0,KODEX ESG종합채권(A-이상)액티브,98835.0,195.0,-0.20%,0.0
1520.0,삼성 블룸버그 WTI원유 선물 ETN,10160.0,140.0,-1.36%,0.0
1521.0,삼성 FnGuide 웹 3.0 ETN,10150.0,55.0,-0.54%,0.0
1522.0,KOSEF 물가채KIS,101215.0,180.0,+0.18%,0.0
1523.0,KINDEX 중국본토CSI300레버리지(합성),4210.0,15.0,-0.36%,0.0
1524.0,KINDEX 골드선물 레버리지(합성 H),14345.0,60.0,-0.42%,0.0
1525.0,KB FnGuide 언택트 ETN,10005.0,15.0,+0.15%,0.0
1526.0,대신 알루미늄 선물 ETN(H),9960.0,25.0,-0.25%,0.0
1527.0,SOL 한국형글로벌반도체액티브,9015.0,70.0,-0.77%,0.0
1528.0,KODEX KTOP30,16430.0,85.0,-0.51%,0.0
1529.0,KOSEF 블루칩,8075.0,5.0,-0.06%,0.0
1530.0,삼성 인버스 China A50 선물 ETN(H),9665.0,125.0,+1.31%,0.0
1531.0,코오롱글로벌우,30800.0,600.0,+1.99%,5000.0
1532.0,KBSTAR KRX300,14740.0,115.0,-0.77%,0.0
1533.0,크라운제과우,12350.0,100.0,-0.80%,200.0
1534.0,KODEX 콩선물(H),13630.0,115.0,-0.84%,0.0
1535.0,KODEX TDF2050액티브,10550.0,90.0,+0.86%,0.0
1536.0,KOSEF 미국달러선물인버스,8745.0,55.0,-0.62%,0.0
1537.0,메리츠 미국채30년 ETN(H),9440.0,100.0,-1.05%,0.0
1538.0,신한 인버스 2X 다우존스지수 선물 ETN(H),2355.0,20.0,-0.84%,0.0
1539.0,ARIRANG 200선물레버리지,26765.0,265.0,-0.98%,0.0
1540.0,KODEX 일본TOPIX100,15600.0,120.0,-0.76%,0.0
1541.0,TIGER 미국달러선물레버리지,13330.0,150.0,+1.14%,0.0
1542.0,삼성 금 선물 ETN(H),9310.0,20.0,-0.21%,0.0
1543.0,TRUE 인버스 2X HSCEI ETN(H),9295.0,230.0,+2.54%,0.0
1544.0,메리츠 금 선물 ETN(H),9270.0,20.0,-0.22%,0.0
1545.0,메리츠 국채10년 ETN,9250.0,35.0,+0.38%,0.0
1546.0,HANARO 탄소효율그린뉴딜,7700.0,40.0,-0.52%,0.0
1547.0,UNICORN R&D 액티브,10230.0,45.0,-0.44%,0.0
1548.0,KBSTAR 글로벌수소경제Indxx,10830.0,285.0,-2.56%,0.0
1549.0,KINDEX 미국IT인터넷S&P(합성 H),11490.0,60.0,-0.52%,0.0
1550.0,KBSTAR 중장기국공채액티브,97610.0,355.0,+0.37%,0.0
1551.0,마이다스 KoreaStock액티브,17445.0,25.0,-0.14%,0.0
1552.0,KODEX 차이나메타버스액티브,10770.0,65.0,-0.60%,0.0
1553.0,SOL 한국형글로벌플랫폼&메타버스액티브,10150.0,110.0,+1.10%,0.0
1554.0,TIGER 유로스탁스레버리지(합성 H),6520.0,50.0,-0.76%,0.0
1555.0,대상홀딩스우,9990.0,60.0,-0.60%,1000.0
1556.0,KODEX TSE일본리츠(H),13030.0,10.0,-0.08%,0.0
1557.0,메리츠 레버리지 은 선물 ETN(H),9120.0,60.0,+0.66%,0.0
1558.0,KOSEF 국고채10년레버리지,101335.0,920.0,+0.92%,0.0
1559.0,덕성우,6550.0,90.0,-1.36%,500.0
1560.0,KBSTAR 중국MSCI China(H),8680.0,120.0,-1.36%,0.0
1561.0,KINDEX 싱가포르리츠,12970.0,80.0,+0.62%,0.0
1562.0,TIGER 미국나스닥넥스트100,10670.0,105.0,+0.99%,0.0
1563.0,TRUE FnGuide IoT ETN,9050.0,110.0,-1.20%,0.0
1564.0,TIGER 코스닥150바이오테크,7935.0,20.0,-0.25%,0.0
1565.0,QV 레버리지 은 선물 ETN(H),9045.0,100.0,+1.12%,0.0
1566.0,SOL 한국형글로벌전기차&2차전지액티브,10030.0,5.0,+0.05%,0.0
1567.0,TRUE 베트남 VN30 선물 ETN(H),9025.0,20.0,+0.22%,0.0
1568.0,TIGER 이머징마켓MSCI레버리지(합성 H),7250.0,160.0,-2.16%,0.0
1569.0,미래에셋 인버스 에너지화학 Core5 ETN,4490.0,40.0,+0.90%,0.0
1570.0,DB하이텍1우,79600.0,2400.0,-2.93%,5000.0
1571.0,TIGER S&P글로벌인프라(합성),12745.0,25.0,+0.20%,0.0
1572.0,TRUE 구리 선물 ETN,8920.0,160.0,-1.76%,0.0
1573.0,KODEX 혁신기술테마액티브,11130.0,70.0,-0.62%,0.0
1574.0,메리츠 CSI 300 ETN,8870.0,0.0,0.00%,0.0
1575.0,KODEX MSCI Korea,14775.0,100.0,-0.67%,0.0
1576.0,신한 인버스 2X Russell 2000 ETN,8860.0,120.0,+1.37%,0.0
1577.0,KOSEF KRX100,4920.0,30.0,-0.61%,0.0
1578.0,KBSTAR 국채선물10년,49385.0,230.0,+0.47%,0.0
1579.0,메리츠 레버리지 미국채30년 ETN(H),8770.0,195.0,-2.18%,0.0
1580.0,메리츠 미국채10년 ETN(H),8765.0,40.0,-0.45%,0.0
1581.0,KINDEX 중장기국공채액티브,94115.0,95.0,+0.10%,0.0
1582.0,삼성 나스닥 100 ETN(H),8750.0,110.0,+1.27%,0.0
1583.0,대신 2X 알루미늄 선물 ETN(H),8730.0,135.0,-1.52%,0.0
1584.0,ARIRANG KRX300,14460.0,100.0,-0.69%,0.0
1585.0,한양증권우,16450.0,50.0,+0.30%,5000.0
1586.0,동원시스템즈우,32650.0,250.0,+0.77%,5000.0
1587.0,KINDEX 멕시코MSCI(합성),10725.0,80.0,+0.75%,0.0
1588.0,HANARO Fn5G산업,11400.0,10.0,-0.09%,0.0
1589.0,TREX 펀더멘탈 200,34030.0,220.0,-0.64%,0.0
1590.0,KB 인버스 KOSPI 200 선물 ETN,12100.0,190.0,+1.60%,0.0
1591.0,KB 레버리지 금 선물 ETN(H),16920.0,75.0,-0.44%,0.0
1592.0,TRUE 레버리지 유로스탁스50 ETN(H) B,8450.0,75.0,-0.88%,0.0
1593.0,메리츠 레버리지 국채10년 ETN,8390.0,65.0,+0.78%,0.0
1594.0,삼성 코스피 양매도 5% OTM ETN,8375.0,0.0,0.00%,0.0
1595.0,KINDEX 스마트밸류,11930.0,60.0,-0.50%,0.0
1596.0,신한 인버스 다우존스지수 선물 ETN(H),4170.0,25.0,-0.60%,0.0
1597.0,HANARO Fn친환경에너지,9235.0,155.0,-1.65%,0.0
1598.0,TIGER 우선주,10935.0,40.0,-0.36%,0.0
1599.0,KBSTAR 글로벌농업경제MV,10375.0,60.0,-0.57%,0.0
1600.0,KODEX Fn웹툰&드라마,5915.0,0.0,0.00%,0.0
1601.0,ARIRANG 단기채권액티브,106000.0,30.0,-0.03%,0.0
1602.0,KODEX 모멘텀Plus,10320.0,15.0,-0.15%,0.0
1603.0,하나 KRX300 ETN,8245.0,140.0,-1.67%,0.0
1604.0,KINDEX 미국스팩&IPO INDXX,6860.0,60.0,-0.87%,0.0
1605.0,하나 코스닥150 선물 ETN,8170.0,25.0,-0.31%,0.0
1606.0,ARIRANG 신흥국MSCI인버스(합성 H),11335.0,155.0,+1.39%,0.0
1607.0,HANARO 미국S&P500,10200.0,185.0,+1.85%,0.0
1608.0,HANARO Fn K-반도체,7755.0,25.0,-0.32%,0.0
1609.0,KINDEX 밸류대형,8120.0,40.0,-0.49%,0.0
1610.0,KBSTAR KQ고배당,12490.0,5.0,-0.04%,0.0
1611.0,KINDEX 미국달러단기채권액티브,10120.0,40.0,+0.40%,0.0
1612.0,대신 S&P WTI원유 선물 ETN,8095.0,235.0,-2.82%,0.0
1613.0,신한 인버스 달러인덱스 선물 ETN(H),8095.0,40.0,-0.49%,0.0
1614.0,TREX 200,32280.0,65.0,-0.20%,0.0
1615.0,삼성 KRX 2차전지 K-뉴딜 ETN,8055.0,35.0,+0.44%,0.0
1616.0,KB 인버스 KOSDAQ150 선물 ETN,11500.0,210.0,+1.86%,0.0
1617.0,KBSTAR KRX300레버리지,11470.0,80.0,-0.69%,0.0
1618.0,KINDEX 미국S&P500채권혼합액티브,9995.0,50.0,+0.50%,0.0
1619.0,TIMEFOLIO K컬처액티브,6660.0,45.0,-0.67%,0.0
1620.0,KINDEX 미국나스닥100채권혼합액티브,9975.0,70.0,+0.71%,0.0
